htitem_id	title	author	date	rights	OCLC	LCCN	ISBN	catalog_url	handle_url
uc1.b3281412	Parliamentary debates (Hansard) FEB. 21-MAR. 21 1985(V. 461)	New Zealand. Parliament	1985-00-00	17	248552646,173355174,4826506,173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.b3281412
uc1.b3281413	Parliamentary debates (Hansard) MAR. 22-JUNE 7 1985(V. 462)	New Zealand. Parliament	1985-00-00	17	248552646,173355174,4826506,173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.b3281413
uc1.l0107625253	Parliamentary debates (Hansard) v.466 yr. 1985	New Zealand. Parliament	1985-00-00	17	248552646,173355174,4826506,173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.l0107625253
uc1.l0107625295	Parliamentary debates (Hansard) v.467 yr.1985	New Zealand. Parliament	1985-00-00	17	248552646,173355174,4826506,173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.l0107625295
uc1.l0107625279	Parliamentary debates (Hansard) v.468 yr.1985	New Zealand. Parliament	1985-00-00	17	248552646,173355174,4826506,173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.l0107625279
uc1.l0107625238	Parliamentary debates (Hansard) v.469 yr.1985	New Zealand. Parliament	1985-00-00	17	248552646,173355174,4826506,173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.l0107625238
uc1.l0107625196	Parliamentary debates (Hansard) v.470 yr.1985	New Zealand. Parliament	1985-00-00	17	248552646,173355174,4826506,173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.l0107625196
uc1.l0107625154	Parliamentary debates (Hansard) v.471 yr.1986	New Zealand. Parliament	1986-00-00	17	248552646,173355174,4826506,173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.l0107625154
uc1.l0107625071	Parliamentary debates (Hansard) v.472 yr.1986	New Zealand. Parliament	1986-00-00	17	248552646,173355174,4826506,173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.l0107625071
uc1.31158012952981	Parliamentary debates (Hansard) v.473 yr.1986	New Zealand. Parliament	1986-00-00	17	248552646,173355174,4826506,173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.31158012952981
uc1.l0107625113	Parliamentary debates (Hansard) v.474 yr.1986	New Zealand. Parliament	1986-00-00	17	248552646,173355174,4826506,173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.l0107625113
uc1.l0107625030	Parliamentary debates (Hansard) v.475 yr.1986	New Zealand. Parliament	1986-00-00	17	248552646,173355174,4826506,173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.l0107625030
uc1.l0107624991	Parliamentary debates (Hansard) v.476 yr. 1986	New Zealand. Parliament	1986-00-00	17	248552646,173355174,4826506,173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.l0107624991
uc1.l0107624959	Parliamentary debates (Hansard) v.477 yr.1986-87	New Zealand. Parliament	1987-00-00	17	248552646,173355174,4826506,173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.l0107624959
uc1.l0107624918	Parliamentary debates (Hansard) v.478 yr.1987	New Zealand. Parliament	1987-00-00	17	248552646,173355174,4826506,173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.l0107624918
uc1.l0107624876	Parliamentary debates (Hansard) v.479 yr.1987	New Zealand. Parliament	1987-00-00	17	248552646,173355174,4826506,173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.l0107624876
uc1.l0107624835	Parliamentary debates (Hansard) v.480 yr.1987	New Zealand. Parliament	1987-00-00	17	248552646,173355174,4826506,173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.l0107624835
uc1.l0107625261	Parliamentary debates (Hansard) v.481 yr.1987	New Zealand. Parliament	1987-00-00	17	248552646,173355174,4826506,173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.l0107625261
uc1.31158012809637	Parliamentary debates (Hansard) v.482 yr.1987	New Zealand. Parliament	1987-00-00	17	248552646,173355174,4826506,173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.31158012809637
uc1.31158012809553	Parliamentary debates (Hansard) v.483 yr.1987	New Zealand. Parliament	1987-00-00	17	248552646,173355174,4826506,173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.31158012809553
uc1.31158012945092	Parliamentary debates (Hansard) v.484 yr.1987	New Zealand. Parliament	1987-00-00	17	248552646,173355174,4826506,173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.31158012945092
uc1.31158013002349	Parliamentary debates (Hansard) v.485 yr.1987	New Zealand. Parliament	1987-00-00	17	248552646,173355174,4826506,173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.31158013002349
uc1.31158013135412	Parliamentary debates (Hansard) v.486 yr.1988	New Zealand. Parliament	1988-00-00	17	248552646,173355174,4826506,173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.31158013135412
uc1.31158013135339	Parliamentary debates (Hansard) v.487 yr.1988	New Zealand. Parliament	1988-00-00	17	248552646,173355174,4826506,173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.31158013135339
uc1.31158012999891	Parliamentary debates (Hansard) v.488 yr.1988	New Zealand. Parliament	1988-00-00	17	248552646,173355174,4826506,173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.31158012999891
uc1.31158012999974	Parliamentary debates (Hansard) v.489 yr.1988	New Zealand. Parliament	1988-00-00	17	248552646,173355174,4826506,173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.31158012999974
uc1.31158013000053	Parliamentary debates (Hansard) v.490 yr.1988	New Zealand. Parliament	1988-00-00	17	248552646,173355174,4826506,173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.31158013000053
uc1.31158013293591	Parliamentary debates (Hansard) v.491 yr.1988	New Zealand. Parliament	1988-00-00	17	248552646,173355174,4826506,173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.31158013293591
uc1.l0053523742	Parliamentary debates (Hansard) v.492 yr.1988	New Zealand. Parliament	1988-00-00	17	248552646,173355174,4826506,173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.l0053523742
uc1.l0053523734	Parliamentary debates (Hansard) v.493 yr.1988	New Zealand. Parliament	1988-00-00	17	248552646,173355174,4826506,173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.l0053523734
uc1.l0053514766	Parliamentary debates (Hansard) v.494 yr.1988	New Zealand. Parliament	1988-00-00	17	248552646,173355174,4826506,173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.l0053514766
uc1.l0053526778	Parliamentary debates (Hansard) v.495 yr.1988	New Zealand. Parliament	1988-00-00	17	248552646,173355174,4826506,173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.l0053526778
uc1.l0078383692	Parliamentary debates (Hansard) INDEX: v.496-504 yr.1989 mi.index	New Zealand. Parliament	1989-00-00	17	248552646,173355174,4826506,173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.l0078383692
uc1.l0053526786	Parliamentary debates (Hansard) v.496 yr.1989	New Zealand. Parliament	1989-00-00	17	248552646,173355174,4826506,173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.l0053526786
uc1.l0053526703	Parliamentary debates (Hansard) v.497 yr.1989	New Zealand. Parliament	1989-00-00	17	248552646,173355174,4826506,173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.l0053526703
uc1.l0053526695	Parliamentary debates (Hansard) v.498 yr.1989	New Zealand. Parliament	1989-00-00	17	248552646,173355174,4826506,173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.l0053526695
uc1.l0053527818	Parliamentary debates (Hansard) v.499 yr.1989	New Zealand. Parliament	1989-00-00	17	248552646,173355174,4826506,173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.l0053527818
uc1.l0053547766	Parliamentary debates (Hansard) v.500 yr.1989	New Zealand. Parliament	1989-00-00	17	248552646,173355174,4826506,173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.l0053547766
uc1.l0053547840	Parliamentary debates (Hansard) v.501 yr.1989	New Zealand. Parliament	1989-00-00	17	248552646,173355174,4826506,173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.l0053547840
uc1.l0053560298	Parliamentary debates (Hansard) v.502 yr.1989	New Zealand. Parliament	1989-00-00	17	248552646,173355174,4826506,173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.l0053560298
uc1.l0053560371	Parliamentary debates (Hansard) v.503 yr.1989	New Zealand. Parliament	1989-00-00	17	248552646,173355174,4826506,173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.l0053560371
uc1.l0053560447	Parliamentary debates (Hansard) v.504 yr.1989	New Zealand. Parliament	1989-00-00	17	248552646,173355174,4826506,173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.l0053560447
uc1.l0053560215	Parliamentary debates (Hansard) v.505 yr.1989	New Zealand. Parliament	1989-00-00	17	248552646,173355174,4826506,173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.l0053560215
uc1.l0053564050	Parliamentary debates (Hansard) v.506 yr.1990	New Zealand. Parliament	1990-00-00	17	248552646,173355174,4826506,173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.l0053564050
uc1.l0062980958	Parliamentary debates (Hansard) v.507 yr.1990	New Zealand. Parliament	1990-00-00	17	248552646,173355174,4826506,173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.l0062980958
uc1.32106019841334	Parliamentary debates v.280	New Zealand. Parliament.	1854-00-00	17	173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.32106019841334
uc1.32106019841367	Parliamentary debates v.283	New Zealand. Parliament.	1854-00-00	17	173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.32106019841367
uc1.32106019841383	Parliamentary debates v.285	New Zealand. Parliament.	1854-00-00	17	173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.32106019841383
uc1.32106019841391	Parliamentary debates v.286	New Zealand. Parliament.	1854-00-00	17	173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.32106019841391
uc1.32106019841409	Parliamentary debates v.287	New Zealand. Parliament.	1854-00-00	17	173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.32106019841409
uc1.32106019841425	Parliamentary debates v.289	New Zealand. Parliament.	1854-00-00	17	173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.32106019841425
uc1.32106019841433	Parliamentary debates v.290	New Zealand. Parliament.	1854-00-00	17	173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.32106019841433
uc1.32106019841441	Parliamentary debates 291	New Zealand. Parliament.	1854-00-00	17	173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.32106019841441
uc1.32106019841490	Parliamentary debates v.292	New Zealand. Parliament.	1854-00-00	17	173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.32106019841490
uc1.32106019841607	Parliamentary debates v.302	New Zealand. Parliament.	1854-00-00	17	173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.32106019841607
uc1.32106019841706	Parliamentary debates v.313	New Zealand. Parliament.	1854-00-00	17	173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.32106019841706
uc1.32106019841797	Parliamentary debates v.322	New Zealand. Parliament.	1854-00-00	17	173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.32106019841797
uc1.32106019841821	Parliamentary debates v.325	New Zealand. Parliament.	1854-00-00	17	173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.32106019841821
uc1.32106019841854	Parliamentary debates v.329	New Zealand. Parliament.	1854-00-00	17	173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.32106019841854
uc1.32106019841896	Parliamentary debates v.333	New Zealand. Parliament.	1854-00-00	17	173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.32106019841896
uc1.32106019740254	Parliamentary debates v.3 1868	New Zealand. Parliament.	1868-00-00	17	173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.32106019740254
uc1.32106019740262	Parliamentary debates v.4 1868	New Zealand. Parliament.	1868-00-00	17	173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.32106019740262
uc1.32106019740288	Parliamentary debates v.6 1869	New Zealand. Parliament.	1869-00-00	17	173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.32106019740288
uc1.32106019740338	Parliamentary debates v.12 1872	New Zealand. Parliament.	1872-00-00	17	173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.32106019740338
uc1.32106019740353	Parliamentary debates v.14  1873	New Zealand. Parliament.	1873-00-00	17	173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.32106019740353
uc1.32106019787131	Parliamentary debates v.15 1873	New Zealand. Parliament.	1873-00-00	17	173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.32106019787131
uc1.32106019787156	Parliamentary debates v.18 1875	New Zealand. Parliament.	1875-00-00	17	173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.32106019787156
uc1.32106019787172	Parliamentary debates v.20 1876	New Zealand. Parliament.	1876-00-00	17	173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.32106019787172
uc1.32106019787222	Parliamentary debates v.25 1877	New Zealand. Parliament.	1877-00-00	17	173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.32106019787222
uc1.32106019787248	Parliamentary debates v.28 1878	New Zealand. Parliament.	1878-00-00	17	173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.32106019787248
uc1.32106019787255	Parliamentary debates v.29 1878	New Zealand. Parliament.	1878-00-00	17	173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.32106019787255
uc1.32106019787263	Parliamentary debates v.30 1878	New Zealand. Parliament.	1878-00-00	17	173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.32106019787263
uc1.32106019787271	Parliamentary debates v.31 1879	New Zealand. Parliament.	1879-00-00	17	173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.32106019787271
uc1.32106019787289	Parliamentary debates v.35 1880	New Zealand. Parliament.	1880-00-00	17	173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.32106019787289
uc1.32106019787321	Parliamentary debates v.36 1880	New Zealand. Parliament.	1880-00-00	17	173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.32106019787321
uc1.32106019787347	Parliamentary debates v.39 1881	New Zealand. Parliament.	1881-00-00	17	173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.32106019787347
uc1.32106019787396	Parliamentary debates v.44 1883	New Zealand. Parliament.	1883-00-00	17	173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.32106019787396
uc1.32106019787420	Parliamentary debates v.47 1884	New Zealand. Parliament.	1884-00-00	17	173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.32106019787420
uc1.32106019787529	Parliamentary debates v.57 1887	New Zealand. Parliament.	1887-00-00	17	173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.32106019787529
uc1.32106019787537	Parliamentary debates v.58 1887	New Zealand. Parliament.	1887-00-00	17	173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.32106019787537
uc1.32106019787545	Parliamentary debates v.60 1888	New Zealand. Parliament.	1888-00-00	17	173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.32106019787545
uc1.32106019787552	Parliamentary debates v.61 1888	New Zealand. Parliament.	1888-00-00	17	173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.32106019787552
uc1.32106019787560	Parliamentary debates v.62 1888	New Zealand. Parliament.	1888-00-00	17	173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.32106019787560
uc1.32106019787578	Parliamentary debates v.63 1888	New Zealand. Parliament.	1888-00-00	17	173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.32106019787578
uc1.32106019787644	Parliamentary debates v.70-71 1891	New Zealand. Parliament.	1891-00-00	17	173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.32106019787644
uc1.32106019787651	Parliamentary debates v.72 1891	New Zealand. Parliament.	1891-00-00	17	173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.32106019787651
uc1.32106019787693	Parliamentary debates v.76 1892	New Zealand. Parliament.	1892-00-00	17	173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.32106019787693
uc1.32106019787719	Parliamentary debates v.78 1892	New Zealand. Parliament.	1892-00-00	17	173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.32106019787719
uc1.32106019787727	Parliamentary debates v.79 1893	New Zealand. Parliament.	1893-00-00	17	173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.32106019787727
uc1.32106019787925	Parliamentary debates v.83 1894	New Zealand. Parliament.	1894-00-00	17	173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.32106019787925
uc1.32106019787933	Parliamentary debates v.84 1894	New Zealand. Parliament.	1894-00-00	17	173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.32106019787933
uc1.32106019787941	Parliamentary debates v.85 1894	New Zealand. Parliament.	1894-00-00	17	173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.32106019787941
uc1.32106019787958	Parliamentary debates v.86 1894	New Zealand. Parliament.	1894-00-00	17	173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.32106019787958
uc1.32106019787966	Parliamentary debates v.87 1895	New Zealand. Parliament.	1895-00-00	17	173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.32106019787966
uc1.32106019787974	Parliamentary debates v.88 1895	New Zealand. Parliament.	1895-00-00	17	173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.32106019787974
uc1.32106019787982	Parliamentary debates v.89 1895	New Zealand. Parliament.	1895-00-00	17	173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.32106019787982
uc1.32106019788014	Parliamentary debates v.92 1896	New Zealand. Parliament.	1896-00-00	17	173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.32106019788014
uc1.32106019788022	Parliamentary debates v.93 1896	New Zealand. Parliament.	1896-00-00	17	173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.32106019788022
uc1.32106019788048	Parliamentary debates v.95 1896	New Zealand. Parliament.	1896-00-00	17	173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.32106019788048
uc1.32106019788063	Parliamentary debates v.97-98 1897	New Zealand. Parliament.	1897-00-00	17	173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.32106019788063
uc1.32106019788071	Parliamentary debates v.99 1897	New Zealand. Parliament.	1897-00-00	17	173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.32106019788071
uc1.32106019788089	Parliamentary debates v.100 1897	New Zealand. Parliament.	1897-00-00	17	173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.32106019788089
uc1.32106019788097	Parliamentary debates v.101 1898	New Zealand. Parliament.	1898-00-00	17	173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.32106019788097
uc1.32106019788105	Parliamentary debates v.102 1898	New Zealand. Parliament.	1898-00-00	17	173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.32106019788105
uc1.32106019788113	Parliamentary debates v.103 1898	New Zealand. Parliament.	1898-00-00	17	173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.32106019788113
uc1.32106019788121	Parliamentary debates v.104 1898	New Zealand. Parliament.	1898-00-00	17	173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.32106019788121
uc1.32106019788139	Parliamentary debates v.105 1898	New Zealand. Parliament.	1898-00-00	17	173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.32106019788139
uc1.32106019788154	Parliamentary debates v.108 1899	New Zealand. Parliament.	1899-00-00	17	173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.32106019788154
uc1.32106019788162	Parliamentary debates v.109 1899	New Zealand. Parliament.	1899-00-00	17	173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.32106019788162
uc1.32106019788196	Parliamentary debates v.112 1900	New Zealand. Parliament.	1900-00-00	17	173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.32106019788196
uc1.32106019788204	Parliamentary debates v.113 1900	New Zealand. Parliament.	1900-00-00	17	173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.32106019788204
uc1.32106019788238	Parliamentary debates v.116 1901	New Zealand. Parliament.	1901-00-00	17	173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.32106019788238
uc1.32106019788386	Parliamentary debates v.131 1904	New Zealand. Parliament.	1904-00-00	17	173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.32106019788386
uc1.32106019788444	Parliamentary debates v.138 1906	New Zealand. Parliament.	1906-00-00	17	173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.32106019788444
uc1.32106019788469	Parliamentary debates v.140 1907	New Zealand. Parliament.	1907-00-00	17	173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.32106019788469
uc1.32106011377394	Parliamentary debates v.142 1907	New Zealand. Parliament.	1907-00-00	17	173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.32106011377394
uc1.32106019788527	Parliamentary debates v.150 1910	New Zealand. Parliament.	1910-00-00	17	173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.32106019788527
uc1.32106019788543	Parliamentary debates v.152 1910	New Zealand. Parliament.	1910-00-00	17	173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.32106019788543
uc1.32106019788576	Parliamentary debates v.156 1911	New Zealand. Parliament.	1911-00-00	17	173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.32106019788576
uc1.32106019788584	Parliamentary debates v.157 1912	New Zealand. Parliament.	1912-00-00	17	173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.32106019788584
uc1.32106019788592	Parliamentary debates v.159 1912	New Zealand. Parliament.	1912-00-00	17	173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.32106019788592
uc1.32106019788790	Parliamentary debates v.180 1917	New Zealand. Parliament.	1917-00-00	17	173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.32106019788790
uc1.32106019788816	Parliamentary debates v.182 1918	New Zealand. Parliament.	1918-00-00	17	173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.32106019788816
uc1.32106019929105	Parliamentary debates v.191 1921	New Zealand. Parliament.	1921-00-00	17	173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.32106019929105
uc1.32106019929113	Parliamentary debates v.192 1921	New Zealand. Parliament.	1921-00-00	17	173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.32106019929113
uc1.32106019929147	Parliamentary debates v.195 1922	New Zealand. Parliament.	1922-00-00	17	173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.32106019929147
uc1.32106019929188	Parliamentary debates v.199 1923	New Zealand. Parliament.	1923-00-00	17	173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.32106019929188
uc1.32106019929196	Parliamentary debates v.200 1923	New Zealand. Parliament.	1923-00-00	17	173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.32106019929196
uc1.32106019929204	Parliamentary debates v.201 1923	New Zealand. Parliament.	1923-00-00	17	173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.32106019929204
uc1.32106019929212	Parliamentary debates v.202 1923	New Zealand. Parliament.	1923-00-00	17	173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.32106019929212
uc1.32106019929220	Parliamentary debates v.203 1924	New Zealand. Parliament.	1924-00-00	17	173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.32106019929220
uc1.32106019929253	Parliamentary debates v.207 1925	New Zealand. Parliament.	1925-00-00	17	173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.32106019929253
uc1.32106019929261	Parliamentary debates v.208 1925	New Zealand. Parliament.	1925-00-00	17	173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.32106019929261
uc1.32106019929279	Parliamentary debates v.209 1926	New Zealand. Parliament.	1926-00-00	17	173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.32106019929279
uc1.32106019929295	Parliamentary debates v.211 1926	New Zealand. Parliament.	1926-00-00	17	173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.32106019929295
uc1.32106019929337	Parliamentary debates v.215 1927	New Zealand. Parliament.	1927-00-00	17	173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.32106019929337
uc1.32106019929378	Parliamentary debates v.219 1928	New Zealand. Parliament.	1928-00-00	17	173322878			https://catalog.hathitrust.org/Record/007119315	https://hdl.handle.net/2027/uc1.32106019929378
